"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2016"	"2016"	150	571270	26.3
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2017"	"2017"	111	570475	19.5
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2018"	"2018"	129	567551	22.7
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2019"	"2019"	121	563212	21.5
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2020 "	"2020"	144	556049	25.9
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2015"	"2015"	180	1496122	12.0
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2016"	"2016"	193	1486119	13.0
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2017"	"2017"	187	1484107	12.6
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2018"	"2018"	201	1480847	13.6
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2019"	"2019"	201	1475640	13.6
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2020 "	"2020"	182	1470812	12.4
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2015"	"2015"	1268	1683766	75.3
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2016"	"2016"	1401	1664519	84.2
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2017"	"2017"	1476	1647958	89.6
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2018"	"2018"	1202	1625349	74.0
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2019"	"2019"	1087	1603208	67.8
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2020 "	"2020"	1240	1583131	78.3
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2015"	"2015"	2349	1663067	141.2
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2016"	"2016"	2830	1677711	168.7
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2017"	"2017"	3076	1688589	182.2
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2018"	"2018"	2823	1701106	166.0
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2019"	"2019"	2628	1709136	153.8
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2020 "	"2020"	3012	1707051	176.4
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"2015"	"2015"	2869	1499308	191.4
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"2016"	"2016"	3286	1481167	221.9
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"2017"	"2017"	3470	1485441	233.6
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"2018"	"2018"	3285	1498545	219.2
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"2019"	"2019"	3318	1513739	219.2
	"Pennsylvania"	"42"	"35-44 years"	"35-44"	"2020 "	"2020"	3904	1534009	254.5
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"2015"	"2015"	7409	1773653	417.7
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"2016"	"2016"	7376	1735172	425.1
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"2017"	"2017"	7175	1699108	422.3
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"2018"	"2018"	6593	1652781	398.9
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"2019"	"2019"	6543	1604097	407.9
	"Pennsylvania"	"42"	"45-54 years"	"45-54"	"2020 "	"2020"	7226	1561391	462.8
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"2015"	"2015"	15456	1791880	862.6
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"2016"	"2016"	15678	1804053	869.0
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"2017"	"2017"	15902	1811818	877.7
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"2018"	"2018"	15970	1809805	882.4
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"2019"	"2019"	15941	1804883	883.2
	"Pennsylvania"	"42"	"55-64 years"	"55-64"	"2020 "	"2020"	17848	1790069	997.1
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"2015"	"2015"	22485	1196628	1879.0
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"2016"	"2016"	22958	1237006	1855.9
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"2017"	"2017"	23623	1279284	1846.6
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"2018"	"2018"	23932	1310750	1825.8
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"2019"	"2019"	24032	1354093	1774.8
	"Pennsylvania"	"42"	"65-74 years"	"65-74"	"2020 "	"2020"	29063	1401258	2074.1
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"2015"	"2015"	31374	649332	4831.7
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"2016"	"2016"	30846	652247	4729.2
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"2017"	"2017"	31434	664974	4727.1
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"2018"	"2018"	31595	690637	4574.8
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"2019"	"2019"	32337	707157	4572.8
	"Pennsylvania"	"42"	"75-84 years"	"75-84"	"2020 "	"2020"	37719	717789	5254.9
	"Pennsylvania"	"42"	"85+ years"	"85+"	"2015"	"2015"	48194	333828	14436.8
	"Pennsylvania"	"42"	"85+ years"	"85+"	"2016"	"2016"	47437	334468	14182.8
	"Pennsylvania"	"42"	"85+ years"	"85+"	"2017"	"2017"	48329	335429	14408.1
	"Pennsylvania"	"42"	"85+ years"	"85+"	"2018"	"2018"	48143	334243	14403.6
	"Pennsylvania"	"42"	"85+ years"	"85+"	"2019"	"2019"	46957	332112	14138.9
	"Pennsylvania"	"42"	"85+ years"	"85+"	"2020 "	"2020"	54475	328640	16575.9
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"2015"	"2015"	23	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"2016"	"2016"	28	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"2017"	"2017"	32	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"2018"	"2018"	24	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"2019"	"2019"	30	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"Not Stated"	"NS"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"< 1 year"	"1"	"2015"	"2015"	62	11065	560.3
	"Rhode Island"	"44"	"< 1 year"	"1"	"2016"	"2016"	62	10846	571.6
	"Rhode Island"	"44"	"< 1 year"	"1"	"2017"	"2017"	66	10923	604.2
	"Rhode Island"	"44"	"< 1 year"	"1"	"2018"	"2018"	53	10557	502.0
	"Rhode Island"	"44"	"< 1 year"	"1"	"2019"	"2019"	61	10518	580.0
	"Rhode Island"	"44"	"< 1 year"	"1"	"2020 "	"2020"	42	10402	403.8
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"2015"	"2015"	11	44063	Unreliable
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"2016"	"2016"	Suppressed	43862	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"2017"	"2017"	Suppressed	43838	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"2018"	"2018"	Suppressed	43856	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"2019"	"2019"	Suppressed	44003	Suppressed
	"Rhode Island"	"44"	"1-4 years"	"1-4"	"2020 "	"2020"	Suppressed	43360	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"2015"	"2015"	Suppressed	117402	Suppressed
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"2016"	"2016"	14	115687	Unreliable
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"2017"	"2017"	12	114981	Unreliable
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"2018"	"2018"	10	113661	Unreliable
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"2019"	"2019"	12	112868	Unreliable
	"Rhode Island"	"44"	"5-14 years"	"5-14"	"2020 "	"2020"	15	111804	Unreliable
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"2015"	"2015"	84	153492	54.7
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"2016"	"2016"	73	152362	47.9
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"2017"	"2017"	71	151326	46.9
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"2018"	"2018"	69	148042	46.6
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"2019"	"2019"	59	146657	40.2
	"Rhode Island"	"44"	"15-24 years"	"15-24"	"2020 "	"2020"	68	143731	47.3
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"2015"	"2015"	173	141516	122.2
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"2016"	"2016"	165	143107	115.3
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"2017"	"2017"	170	145146	117.1
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"2018"	"2018"	143	146231	97.8
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"2019"	"2019"	164	148213	110.7
	"Rhode Island"	"44"	"25-34 years"	"25-34"	"2020 "	"2020"	176	148713	118.3
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"2015"	"2015"	193	124128	155.5
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"2016"	"2016"	227	122946	184.6
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"2017"	"2017"	236	123492	191.1
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"2018"	"2018"	220	124186	177.2
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"2019"	"2019"	250	125335	199.5
	"Rhode Island"	"44"	"35-44 years"	"35-44"	"2020 "	"2020"	278	126738	219.4
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"2015"	"2015"	523	149831	349.1
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"2016"	"2016"	524	146757	357.1
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"2017"	"2017"	492	143400	343.1
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"2018"	"2018"	439	139370	315.0
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"2019"	"2019"	498	135112	368.6
	"Rhode Island"	"44"	"45-54 years"	"45-54"	"2020 "	"2020"	499	130731	381.7
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"2015"	"2015"	1161	144825	801.7
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"2016"	"2016"	1163	146895	791.7
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"2017"	"2017"	1151	148578	774.7
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"2018"	"2018"	1133	149158	759.6
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"2019"	"2019"	1101	149609	735.9
	"Rhode Island"	"44"	"55-64 years"	"55-64"	"2020 "	"2020"	1351	149169	905.7
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"2015"	"2015"	1549	93354	1659.3
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"2016"	"2016"	1527	96933	1575.3
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"2017"	"2017"	1730	100410	1722.9
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"2018"	"2018"	1761	102595	1716.5
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"2019"	"2019"	1763	106159	1660.7
	"Rhode Island"	"44"	"65-74 years"	"65-74"	"2020 "	"2020"	2002	110332	1814.5
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"2015"	"2015"	2251	48209	4669.3
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"2016"	"2016"	2124	48671	4364.0
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"2017"	"2017"	2183	49681	4394.0
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"2018"	"2018"	2235	51807	4314.1
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"2019"	"2019"	2368	53375	4436.5
	"Rhode Island"	"44"	"75-84 years"	"75-84"	"2020 "	"2020"	2738	55188	4961.2
	"Rhode Island"	"44"	"85+ years"	"85+"	"2015"	"2015"	4148	28413	14599.0
	"Rhode Island"	"44"	"85+ years"	"85+"	"2016"	"2016"	3849	28360	13571.9
	"Rhode Island"	"44"	"85+ years"	"85+"	"2017"	"2017"	4043	27864	14509.8
	"Rhode Island"	"44"	"85+ years"	"85+"	"2018"	"2018"	4010	27852	14397.5
	"Rhode Island"	"44"	"85+ years"	"85+"	"2019"	"2019"	3973	27512	14441.0
	"Rhode Island"	"44"	"85+ years"	"85+"	"2020 "	"2020"	4641	26957	17216.3
	"Rhode Island"	"44"	"Not Stated"	"NS"	"2015"	"2015"	0	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"2017"	"2017"	0	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"2019"	"2019"	0	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Not Stated"	"NS"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"< 1 year"	"1"	"2015"	"2015"	405	57927	699.2
	"South Carolina"	"45"	"< 1 year"	"1"	"2016"	"2016"	401	58245	688.5
	"South Carolina"	"45"	"< 1 year"	"1"	"2017"	"2017"	371	57601	644.1
	"South Carolina"	"45"	"< 1 year"	"1"	"2018"	"2018"	406	55932	725.9
	"South Carolina"	"45"	"< 1 year"	"1"	"2019"	"2019"	391	56122	696.7
	"South Carolina"	"45"	"< 1 year"	"1"	"2020 "	"2020"	364	56371	645.7
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2015"	"2015"	85	232063	36.6
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2016"	"2016"	71	234889	30.2
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2017"	"2017"	88	236052	37.3
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2018"	"2018"	71	236459	30.0
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2019"	"2019"	80	236342	33.8
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2020 "	"2020"	55	234925	23.4
	"South Carolina"	"45"	"5-14 years"	"5-14"	"2015"	"2015"	87	615290	14.1
	"South Carolina"	"45"	"5-14 years"	"5-14"	"2016"	"2016"	97	616443	15.7
	"South Carolina"	"45"	"5-14 years"	"5-14"	"2017"	"2017"	102	621719	16.4
	"South Carolina"	"45"	"5-14 years"	"5-14"	"2018"	"2018"	93	625809	14.9
	"South Carolina"	"45"	"5-14 years"	"5-14"	"2019"	"2019"	96	630716	15.2
	"South Carolina"	"45"	"5-14 years"	"5-14"	"2020 "	"2020"	108	636139	17.0
	"South Carolina"	"45"	"15-24 years"	"15-24"	"2015"	"2015"	596	663432	89.8
	"South Carolina"	"45"	"15-24 years"	"15-24"	"2016"	"2016"	615	656580	93.7
	"South Carolina"	"45"	"15-24 years"	"15-24"	"2017"	"2017"	591	657090	89.9
	"South Carolina"	"45"	"15-24 years"	"15-24"	"2018"	"2018"	648	655968	98.8
	"South Carolina"	"45"	"15-24 years"	"15-24"	"2019"	"2019"	638	655402	97.3
	"South Carolina"	"45"	"15-24 years"	"15-24"	"2020 "	"2020"	792	659242	120.1
	"South Carolina"	"45"	"25-34 years"	"25-34"	"2015"	"2015"	1023	641465	159.5
	"South Carolina"	"45"	"25-34 years"	"25-34"	"2016"	"2016"	1036	655031	158.2
	"South Carolina"	"45"	"25-34 years"	"25-34"	"2017"	"2017"	1114	665507	167.4
	"South Carolina"	"45"	"25-34 years"	"25-34"	"2018"	"2018"	1159	673890	172.0
	"South Carolina"	"45"	"25-34 years"	"25-34"	"2019"	"2019"	1127	682854	165.0
	"South Carolina"	"45"	"25-34 years"	"25-34"	"2020 "	"2020"	1482	689645	214.9
	"South Carolina"	"45"	"35-44 years"	"35-44"	"2015"	"2015"	1470	597298	246.1
	"South Carolina"	"45"	"35-44 years"	"35-44"	"2016"	"2016"	1513	599410	252.4
	"South Carolina"	"45"	"35-44 years"	"35-44"	"2017"	"2017"	1552	604153	256.9
	"South Carolina"	"45"	"35-44 years"	"35-44"	"2018"	"2018"	1590	611397	260.1
	"South Carolina"	"45"	"35-44 years"	"35-44"	"2019"	"2019"	1677	620504	270.3
	"South Carolina"	"45"	"35-44 years"	"35-44"	"2020 "	"2020"	2090	630338	331.6
	"South Carolina"	"45"	"45-54 years"	"45-54"	"2015"	"2015"	3446	649585	530.5
	"South Carolina"	"45"	"45-54 years"	"45-54"	"2016"	"2016"	3498	652087	536.4
	"South Carolina"	"45"	"45-54 years"	"45-54"	"2017"	"2017"	3358	650334	516.4
	"South Carolina"	"45"	"45-54 years"	"45-54"	"2018"	"2018"	3266	646458	505.2
	"South Carolina"	"45"	"45-54 years"	"45-54"	"2019"	"2019"	3225	640607	503.4
	"South Carolina"	"45"	"45-54 years"	"45-54"	"2020 "	"2020"	3879	638142	607.9
	"South Carolina"	"45"	"55-64 years"	"55-64"	"2015"	"2015"	6983	644291	1083.8
	"South Carolina"	"45"	"55-64 years"	"55-64"	"2016"	"2016"	7174	658202	1089.9
	"South Carolina"	"45"	"55-64 years"	"55-64"	"2017"	"2017"	7490	667336	1122.4
	"South Carolina"	"45"	"55-64 years"	"55-64"	"2018"	"2018"	7454	678299	1098.9
	"South Carolina"	"45"	"55-64 years"	"55-64"	"2019"	"2019"	7404	689144	1074.4
	"South Carolina"	"45"	"55-64 years"	"55-64"	"2020 "	"2020"	8807	696863	1263.8
	"South Carolina"	"45"	"65-74 years"	"65-74"	"2015"	"2015"	9712	489483	1984.1
	"South Carolina"	"45"	"65-74 years"	"65-74"	"2016"	"2016"	10339	513286	2014.3
	"South Carolina"	"45"	"65-74 years"	"65-74"	"2017"	"2017"	10516	533550	1970.9
	"South Carolina"	"45"	"65-74 years"	"65-74"	"2018"	"2018"	10894	549831	1981.3
	"South Carolina"	"45"	"65-74 years"	"65-74"	"2019"	"2019"	10930	570600	1915.5
	"South Carolina"	"45"	"65-74 years"	"65-74"	"2020 "	"2020"	13289	593048	2240.8
	"South Carolina"	"45"	"75-84 years"	"75-84"	"2015"	"2015"	11247	223056	5042.2
	"South Carolina"	"45"	"75-84 years"	"75-84"	"2016"	"2016"	11358	232798	4878.9
	"South Carolina"	"45"	"75-84 years"	"75-84"	"2017"	"2017"	11938	244654	4879.5
	"South Carolina"	"45"	"75-84 years"	"75-84"	"2018"	"2018"	12295	261109	4708.8
	"South Carolina"	"45"	"75-84 years"	"75-84"	"2019"	"2019"	12798	275013	4653.6
	"South Carolina"	"45"	"75-84 years"	"75-84"	"2020 "	"2020"	15275	289033	5284.9
	"South Carolina"	"45"	"85+ years"	"85+"	"2015"	"2015"	12143	82256	14762.4
	"South Carolina"	"45"	"85+ years"	"85+"	"2016"	"2016"	12025	84148	14290.3
	"South Carolina"	"45"	"85+ years"	"85+"	"2017"	"2017"	12320	86373	14263.7
	"South Carolina"	"45"	"85+ years"	"85+"	"2018"	"2018"	12762	88975	14343.4
	"South Carolina"	"45"	"85+ years"	"85+"	"2019"	"2019"	12596	91410	13779.7
	"South Carolina"	"45"	"85+ years"	"85+"	"2020 "	"2020"	15080	94294	15992.5
	"South Carolina"	"45"	"Not Stated"	"NS"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Not Stated"	"NS"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Not Stated"	"NS"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Not Stated"	"NS"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Not Stated"	"NS"	"2019"	"2019"	0	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Not Stated"	"NS"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"< 1 year"	"1"	"2015"	"2015"	90	12419	724.7
	"South Dakota"	"46"	"< 1 year"	"1"	"2016"	"2016"	59	12217	482.9
	"South Dakota"	"46"	"< 1 year"	"1"	"2017"	"2017"	94	12257	766.9
	"South Dakota"	"46"	"< 1 year"	"1"	"2018"	"2018"	70	12109	578.1
	"South Dakota"	"46"	"< 1 year"	"1"	"2019"	"2019"	80	11985	667.5
	"South Dakota"	"46"	"< 1 year"	"1"	"2020 "	"2020"	81	11810	685.9
	"South Dakota"	"46"	"1-4 years"	"1-4"	"2015"	"2015"	15	48825	Unreliable
	"South Dakota"	"46"	"1-4 years"	"1-4"	"2016"	"2016"	24	49152	48.8
	"South Dakota"	"46"	"1-4 years"	"1-4"	"2017"	"2017"	15	49502	Unreliable
	"South Dakota"	"46"	"1-4 years"	"1-4"	"2018"	"2018"	16	50023	Unreliable
	"South Dakota"	"46"	"1-4 years"	"1-4"	"2019"	"2019"	16	49182	Unreliable
	"South Dakota"	"46"	"1-4 years"	"1-4"	"2020 "	"2020"	15	48654	Unreliable
	"South Dakota"	"46"	"5-14 years"	"5-14"	"2015"	"2015"	30	116791	25.7
	"South Dakota"	"46"	"5-14 years"	"5-14"	"2016"	"2016"	22	118319	18.6
	"South Dakota"	"46"	"5-14 years"	"5-14"	"2017"	"2017"	41	119675	34.3
	"South Dakota"	"46"	"5-14 years"	"5-14"	"2018"	"2018"	21	121644	17.3
	"South Dakota"	"46"	"5-14 years"	"5-14"	"2019"	"2019"	16	121666	Unreliable
	"South Dakota"	"46"	"5-14 years"	"5-14"	"2020 "	"2020"	20	122672	16.3
	"South Dakota"	"46"	"15-24 years"	"15-24"	"2015"	"2015"	121	117963	102.6
	"South Dakota"	"46"	"15-24 years"	"15-24"	"2016"	"2016"	125	118204	105.7
	"South Dakota"	"46"	"15-24 years"	"15-24"	"2017"	"2017"	86	116225	74.0
	"South Dakota"	"46"	"15-24 years"	"15-24"	"2018"	"2018"	103	117259	87.8
	"South Dakota"	"46"	"15-24 years"	"15-24"	"2019"	"2019"	115	116664	98.6
	"South Dakota"	"46"	"15-24 years"	"15-24"	"2020 "	"2020"	105	118386	88.7
	"South Dakota"	"46"	"25-34 years"	"25-34"	"2015"	"2015"	137	112092	122.2
	"South Dakota"	"46"	"25-34 years"	"25-34"	"2016"	"2016"	145	112266	129.2
	"South Dakota"	"46"	"25-34 years"	"25-34"	"2017"	"2017"	159	113605	140.0
	"South Dakota"	"46"	"25-34 years"	"25-34"	"2018"	"2018"	170	116095	146.4
	"South Dakota"	"46"	"25-34 years"	"25-34"	"2019"	"2019"	165	115064	143.4
	"South Dakota"	"46"	"25-34 years"	"25-34"	"2020 "	"2020"	191	115109	165.9
	"South Dakota"	"46"	"35-44 years"	"35-44"	"2015"	"2015"	197	96949	203.2
	"South Dakota"	"46"	"35-44 years"	"35-44"	"2016"	"2016"	210	98592	213.0
	"South Dakota"	"46"	"35-44 years"	"35-44"	"2017"	"2017"	214	100994	211.9
	"South Dakota"	"46"	"35-44 years"	"35-44"	"2018"	"2018"	187	103909	180.0
	"South Dakota"	"46"	"35-44 years"	"35-44"	"2019"	"2019"	236	105864	222.9
	"South Dakota"	"46"	"35-44 years"	"35-44"	"2020 "	"2020"	296	108308	273.3
	"South Dakota"	"46"	"45-54 years"	"45-54"	"2015"	"2015"	438	104744	418.2
	"South Dakota"	"46"	"45-54 years"	"45-54"	"2016"	"2016"	399	102195	390.4
	"South Dakota"	"46"	"45-54 years"	"45-54"	"2017"	"2017"	428	99534	430.0
	"South Dakota"	"46"	"45-54 years"	"45-54"	"2018"	"2018"	390	97081	401.7
	"South Dakota"	"46"	"45-54 years"	"45-54"	"2019"	"2019"	393	94865	414.3
	"South Dakota"	"46"	"45-54 years"	"45-54"	"2020 "	"2020"	438	93700	467.4
	"South Dakota"	"46"	"55-64 years"	"55-64"	"2015"	"2015"	866	114266	757.9
	"South Dakota"	"46"	"55-64 years"	"55-64"	"2016"	"2016"	911	115704	787.4
	"South Dakota"	"46"	"55-64 years"	"55-64"	"2017"	"2017"	927	116250	797.4
	"South Dakota"	"46"	"55-64 years"	"55-64"	"2018"	"2018"	945	117261	805.9
	"South Dakota"	"46"	"55-64 years"	"55-64"	"2019"	"2019"	980	117498	834.1
	"South Dakota"	"46"	"55-64 years"	"55-64"	"2020 "	"2020"	1124	116901	961.5
	"South Dakota"	"46"	"65-74 years"	"65-74"	"2015"	"2015"	1203	73131	1645.0
	"South Dakota"	"46"	"65-74 years"	"65-74"	"2016"	"2016"	1299	77464	1676.9
	"South Dakota"	"46"	"65-74 years"	"65-74"	"2017"	"2017"	1377	81229	1695.2
	"South Dakota"	"46"	"65-74 years"	"65-74"	"2018"	"2018"	1408	85050	1655.5
	"South Dakota"	"46"	"65-74 years"	"65-74"	"2019"	"2019"	1444	89216	1618.5
	"South Dakota"	"46"	"65-74 years"	"65-74"	"2020 "	"2020"	1837	94041	1953.4
	"South Dakota"	"46"	"75-84 years"	"75-84"	"2015"	"2015"	1728	39921	4328.5
	"South Dakota"	"46"	"75-84 years"	"75-84"	"2016"	"2016"	1810	39825	4544.9
	"South Dakota"	"46"	"75-84 years"	"75-84"	"2017"	"2017"	1783	39614	4500.9
	"South Dakota"	"46"	"75-84 years"	"75-84"	"2018"	"2018"	1783	40813	4368.7
	"South Dakota"	"46"	"75-84 years"	"75-84"	"2019"	"2019"	1932	41670	4636.4
	"South Dakota"	"46"	"75-84 years"	"75-84"	"2020 "	"2020"	2257	42280	5338.2
	"South Dakota"	"46"	"85+ years"	"85+"	"2015"	"2015"	2906	21368	13599.8
	"South Dakota"	"46"	"85+ years"	"85+"	"2016"	"2016"	2841	21516	13204.1
	"South Dakota"	"46"	"85+ years"	"85+"	"2017"	"2017"	2872	20781	13820.3
	"South Dakota"	"46"	"85+ years"	"85+"	"2018"	"2018"	2878	20991	13710.6
	"South Dakota"	"46"	"85+ years"	"85+"	"2019"	"2019"	2893	20985	13786.0
	"South Dakota"	"46"	"85+ years"	"85+"	"2020 "	"2020"	3497	20856	16767.4
	"South Dakota"	"46"	"Not Stated"	"NS"	"2015"	"2015"	0	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Not Stated"	"NS"	"2016"	"2016"	0	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Not Stated"	"NS"	"2017"	"2017"	0	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Not Stated"	"NS"	"2018"	"2018"	0	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Not Stated"	"NS"	"2019"	"2019"	0	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Not Stated"	"NS"	"2020 "	"2020"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"< 1 year"	"1"	"2015"	"2015"	570	80549	707.6
	"Tennessee"	"47"	"< 1 year"	"1"	"2016"	"2016"	597	81020	736.9
	"Tennessee"	"47"	"< 1 year"	"1"	"2017"	"2017"	597	80906	737.9
	"Tennessee"	"47"	"< 1 year"	"1"	"2018"	"2018"	560	78974	709.1
	"Tennessee"	"47"	"< 1 year"	"1"	"2019"	"2019"	563	79775	705.7
	"Tennessee"	"47"	"< 1 year"	"1"	"2020 "	"2020"	495	79891	619.6
	"Tennessee"	"47"	"1-4 years"	"1-4"	"2015"	"2015"	77	321634	23.9
