"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"MCD - ICD Chapter"	"MCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"2021"	"2021"	"Codes for special purposes"	"U00-U99"	4114	1782959	230.7
	"West Virginia"	"54"	"2021"	"2021"	"External causes of morbidity and mortality"	"V01-Y89"	3615	1782959	202.8
	"West Virginia"	"54"	"2021"	"2021"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"West Virginia"	"54"	"2022"	"2022"	"Certain infectious and parasitic diseases"	"A00-B99"	2381	1775156	134.1
	"West Virginia"	"54"	"2022"	"2022"	"Neoplasms"	"C00-D48"	5625	1775156	316.9
	"West Virginia"	"54"	"2022"	"2022"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	900	1775156	50.7
	"West Virginia"	"54"	"2022"	"2022"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	6117	1775156	344.6
	"West Virginia"	"54"	"2022"	"2022"	"Mental and behavioural disorders"	"F01-F99"	7430	1775156	418.6
	"West Virginia"	"54"	"2022"	"2022"	"Diseases of the nervous system"	"G00-G98"	2854	1775156	160.8
	"West Virginia"	"54"	"2022"	"2022"	"Diseases of the eye and adnexa"	"H00-H59"	21	1775156	1.2
	"West Virginia"	"54"	"2022"	"2022"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	1775156	Suppressed
	"West Virginia"	"54"	"2022"	"2022"	"Diseases of the circulatory system"	"I00-I99"	14435	1775156	813.2
	"West Virginia"	"54"	"2022"	"2022"	"Diseases of the respiratory system"	"J00-J98"	8326	1775156	469.0
	"West Virginia"	"54"	"2022"	"2022"	"Diseases of the digestive system"	"K00-K92"	2399	1775156	135.1
	"West Virginia"	"54"	"2022"	"2022"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	321	1775156	18.1
	"West Virginia"	"54"	"2022"	"2022"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	535	1775156	30.1
	"West Virginia"	"54"	"2022"	"2022"	"Diseases of the genitourinary system"	"N00-N99"	3070	1775156	172.9
	"West Virginia"	"54"	"2022"	"2022"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	1775156	Suppressed
	"West Virginia"	"54"	"2022"	"2022"	"Certain conditions originating in the perinatal period"	"P00-P96"	79	1775156	4.5
	"West Virginia"	"54"	"2022"	"2022"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	122	1775156	6.9
	"West Virginia"	"54"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	3891	1775156	219.2
	"West Virginia"	"54"	"2022"	"2022"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	3040	1775156	171.3
	"West Virginia"	"54"	"2022"	"2022"	"Codes for special purposes"	"U00-U99"	2443	1775156	137.6
	"West Virginia"	"54"	"2022"	"2022"	"External causes of morbidity and mortality"	"V01-Y89"	3192	1775156	179.8
	"West Virginia"	"54"	"2022"	"2022"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Certain infectious and parasitic diseases"	"A00-B99"	2237	1775156	126.0
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Neoplasms"	"C00-D48"	5501	1775156	309.9
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	765	1775156	43.1
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	5409	1775156	304.7
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Mental and behavioural disorders"	"F01-F99"	6691	1775156	376.9
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Diseases of the nervous system"	"G00-G98"	2579	1775156	145.3
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Diseases of the eye and adnexa"	"H00-H59"	14	1775156	Unreliable
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	1775156	Suppressed
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Diseases of the circulatory system"	"I00-I99"	13155	1775156	741.1
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Diseases of the respiratory system"	"J00-J98"	6658	1775156	375.1
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Diseases of the digestive system"	"K00-K92"	2173	1775156	122.4
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	250	1775156	14.1
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	496	1775156	27.9
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Diseases of the genitourinary system"	"N00-N99"	2538	1775156	143.0
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	10	1775156	Unreliable
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Certain conditions originating in the perinatal period"	"P00-P96"	56	1775156	3.2
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	112	1775156	6.3
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	3410	1775156	192.1
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	2794	1775156	157.4
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Codes for special purposes"	"U00-U99"	733	1775156	41.3
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"External causes of morbidity and mortality"	"V01-Y89"	2740	1775156	154.4
	"West Virginia"	"54"	"2023 (provisional)"	"2023"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	262	1775156	14.8
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Certain infectious and parasitic diseases"	"A00-B99"	896	1775156	50.5
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Neoplasms"	"C00-D48"	2202	1775156	124.0
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	339	1775156	19.1
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	2388	1775156	134.5
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Mental and behavioural disorders"	"F01-F99"	2482	1775156	139.8
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Diseases of the nervous system"	"G00-G98"	1058	1775156	59.6
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Diseases of the eye and adnexa"	"H00-H59"	Suppressed	1775156	Suppressed
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Diseases of the ear and mastoid process"	"H60-H95"	0	1775156	Unreliable
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Diseases of the circulatory system"	"I00-I99"	5431	1775156	305.9
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Diseases of the respiratory system"	"J00-J98"	2789	1775156	157.1
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Diseases of the digestive system"	"K00-K92"	772	1775156	43.5
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	96	1775156	5.4
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	223	1775156	12.6
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Diseases of the genitourinary system"	"N00-N99"	1001	1775156	56.4
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	1775156	Suppressed
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Certain conditions originating in the perinatal period"	"P00-P96"	21	1775156	1.2
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	51	1775156	2.9
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1545	1775156	87.0
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	512	1775156	28.8
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Codes for special purposes"	"U00-U99"	186	1775156	10.5
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"External causes of morbidity and mortality"	"V01-Y89"	0	1775156	Unreliable
	"West Virginia"	"54"	"2024 (provisional and partial)"	"2024"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	793	1775156	44.7
	"Wisconsin"	"55"	"2018"	"2018"	"Certain infectious and parasitic diseases"	"A00-B99"	3848	5813568	66.2
	"Wisconsin"	"55"	"2018"	"2018"	"Neoplasms"	"C00-D48"	13464	5813568	231.6
	"Wisconsin"	"55"	"2018"	"2018"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	1526	5813568	26.2
	"Wisconsin"	"55"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	9968	5813568	171.5
	"Wisconsin"	"55"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	16108	5813568	277.1
	"Wisconsin"	"55"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	7071	5813568	121.6
	"Wisconsin"	"55"	"2018"	"2018"	"Diseases of the eye and adnexa"	"H00-H59"	58	5813568	1.0
	"Wisconsin"	"55"	"2018"	"2018"	"Diseases of the ear and mastoid process"	"H60-H95"	17	5813568	Unreliable
	"Wisconsin"	"55"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	27968	5813568	481.1
	"Wisconsin"	"55"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	12728	5813568	218.9
	"Wisconsin"	"55"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	4305	5813568	74.1
	"Wisconsin"	"55"	"2018"	"2018"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	582	5813568	10.0
	"Wisconsin"	"55"	"2018"	"2018"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1551	5813568	26.7
	"Wisconsin"	"55"	"2018"	"2018"	"Diseases of the genitourinary system"	"N00-N99"	5611	5813568	96.5
	"Wisconsin"	"55"	"2018"	"2018"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	15	5813568	Unreliable
	"Wisconsin"	"55"	"2018"	"2018"	"Certain conditions originating in the perinatal period"	"P00-P96"	235	5813568	4.0
	"Wisconsin"	"55"	"2018"	"2018"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	354	5813568	6.1
	"Wisconsin"	"55"	"2018"	"2018"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	7176	5813568	123.4
	"Wisconsin"	"55"	"2018"	"2018"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	5937	5813568	102.1
	"Wisconsin"	"55"	"2018"	"2018"	"Codes for special purposes"	"U00-U99"	0	5813568	Unreliable
	"Wisconsin"	"55"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	6386	5813568	109.8
	"Wisconsin"	"55"	"2018"	"2018"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Wisconsin"	"55"	"2019"	"2019"	"Certain infectious and parasitic diseases"	"A00-B99"	3901	5822434	67.0
	"Wisconsin"	"55"	"2019"	"2019"	"Neoplasms"	"C00-D48"	13533	5822434	232.4
	"Wisconsin"	"55"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	1703	5822434	29.2
	"Wisconsin"	"55"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	10699	5822434	183.8
	"Wisconsin"	"55"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	16407	5822434	281.8
	"Wisconsin"	"55"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	7263	5822434	124.7
	"Wisconsin"	"55"	"2019"	"2019"	"Diseases of the eye and adnexa"	"H00-H59"	61	5822434	1.0
	"Wisconsin"	"55"	"2019"	"2019"	"Diseases of the ear and mastoid process"	"H60-H95"	10	5822434	Unreliable
	"Wisconsin"	"55"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	28902	5822434	496.4
	"Wisconsin"	"55"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	12836	5822434	220.5
	"Wisconsin"	"55"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	4403	5822434	75.6
	"Wisconsin"	"55"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	559	5822434	9.6
	"Wisconsin"	"55"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1573	5822434	27.0
	"Wisconsin"	"55"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N99"	6005	5822434	103.1
	"Wisconsin"	"55"	"2019"	"2019"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	25	5822434	0.4
	"Wisconsin"	"55"	"2019"	"2019"	"Certain conditions originating in the perinatal period"	"P00-P96"	248	5822434	4.3
	"Wisconsin"	"55"	"2019"	"2019"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	351	5822434	6.0
	"Wisconsin"	"55"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	7513	5822434	129.0
	"Wisconsin"	"55"	"2019"	"2019"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	6226	5822434	106.9
	"Wisconsin"	"55"	"2019"	"2019"	"Codes for special purposes"	"U00-U99"	Suppressed	5822434	Suppressed
	"Wisconsin"	"55"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	6795	5822434	116.7
	"Wisconsin"	"55"	"2019"	"2019"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Wisconsin"	"55"	"2020"	"2020"	"Certain infectious and parasitic diseases"	"A00-B99"	4761	5832655	81.6
	"Wisconsin"	"55"	"2020"	"2020"	"Neoplasms"	"C00-D48"	14248	5832655	244.3
	"Wisconsin"	"55"	"2020"	"2020"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	2023	5832655	34.7
	"Wisconsin"	"55"	"2020"	"2020"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	14367	5832655	246.3
	"Wisconsin"	"55"	"2020"	"2020"	"Mental and behavioural disorders"	"F01-F99"	18659	5832655	319.9
	"Wisconsin"	"55"	"2020"	"2020"	"Diseases of the nervous system"	"G00-G98"	8638	5832655	148.1
	"Wisconsin"	"55"	"2020"	"2020"	"Diseases of the eye and adnexa"	"H00-H59"	65	5832655	1.1
	"Wisconsin"	"55"	"2020"	"2020"	"Diseases of the ear and mastoid process"	"H60-H95"	25	5832655	0.4
	"Wisconsin"	"55"	"2020"	"2020"	"Diseases of the circulatory system"	"I00-I99"	34402	5832655	589.8
	"Wisconsin"	"55"	"2020"	"2020"	"Diseases of the respiratory system"	"J00-J98"	16336	5832655	280.1
	"Wisconsin"	"55"	"2020"	"2020"	"Diseases of the digestive system"	"K00-K92"	5154	5832655	88.4
	"Wisconsin"	"55"	"2020"	"2020"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	686	5832655	11.8
	"Wisconsin"	"55"	"2020"	"2020"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1839	5832655	31.5
	"Wisconsin"	"55"	"2020"	"2020"	"Diseases of the genitourinary system"	"N00-N99"	7052	5832655	120.9
	"Wisconsin"	"55"	"2020"	"2020"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	15	5832655	Unreliable
	"Wisconsin"	"55"	"2020"	"2020"	"Certain conditions originating in the perinatal period"	"P00-P96"	241	5832655	4.1
	"Wisconsin"	"55"	"2020"	"2020"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	381	5832655	6.5
	"Wisconsin"	"55"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	8996	5832655	154.2
	"Wisconsin"	"55"	"2020"	"2020"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	7186	5832655	123.2
	"Wisconsin"	"55"	"2020"	"2020"	"Codes for special purposes"	"U00-U99"	6288	5832655	107.8
	"Wisconsin"	"55"	"2020"	"2020"	"External causes of morbidity and mortality"	"V01-Y89"	7901	5832655	135.5
	"Wisconsin"	"55"	"2020"	"2020"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Wisconsin"	"55"	"2021"	"2021"	"Certain infectious and parasitic diseases"	"A00-B99"	5064	5895908	85.9
	"Wisconsin"	"55"	"2021"	"2021"	"Neoplasms"	"C00-D48"	13950	5895908	236.6
	"Wisconsin"	"55"	"2021"	"2021"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	2112	5895908	35.8
	"Wisconsin"	"55"	"2021"	"2021"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	14827	5895908	251.5
	"Wisconsin"	"55"	"2021"	"2021"	"Mental and behavioural disorders"	"F01-F99"	17384	5895908	294.8
	"Wisconsin"	"55"	"2021"	"2021"	"Diseases of the nervous system"	"G00-G98"	8219	5895908	139.4
	"Wisconsin"	"55"	"2021"	"2021"	"Diseases of the eye and adnexa"	"H00-H59"	58	5895908	1.0
	"Wisconsin"	"55"	"2021"	"2021"	"Diseases of the ear and mastoid process"	"H60-H95"	32	5895908	0.5
	"Wisconsin"	"55"	"2021"	"2021"	"Diseases of the circulatory system"	"I00-I99"	33942	5895908	575.7
	"Wisconsin"	"55"	"2021"	"2021"	"Diseases of the respiratory system"	"J00-J98"	16164	5895908	274.2
	"Wisconsin"	"55"	"2021"	"2021"	"Diseases of the digestive system"	"K00-K92"	5230	5895908	88.7
	"Wisconsin"	"55"	"2021"	"2021"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	700	5895908	11.9
	"Wisconsin"	"55"	"2021"	"2021"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1704	5895908	28.9
	"Wisconsin"	"55"	"2021"	"2021"	"Diseases of the genitourinary system"	"N00-N99"	6932	5895908	117.6
	"Wisconsin"	"55"	"2021"	"2021"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	18	5895908	Unreliable
	"Wisconsin"	"55"	"2021"	"2021"	"Certain conditions originating in the perinatal period"	"P00-P96"	215	5895908	3.6
	"Wisconsin"	"55"	"2021"	"2021"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	391	5895908	6.6
	"Wisconsin"	"55"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	9344	5895908	158.5
	"Wisconsin"	"55"	"2021"	"2021"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	7226	5895908	122.6
	"Wisconsin"	"55"	"2021"	"2021"	"Codes for special purposes"	"U00-U99"	6168	5895908	104.6
	"Wisconsin"	"55"	"2021"	"2021"	"External causes of morbidity and mortality"	"V01-Y89"	7901	5895908	134.0
	"Wisconsin"	"55"	"2021"	"2021"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Wisconsin"	"55"	"2022"	"2022"	"Certain infectious and parasitic diseases"	"A00-B99"	4620	5892539	78.4
	"Wisconsin"	"55"	"2022"	"2022"	"Neoplasms"	"C00-D48"	14319	5892539	243.0
	"Wisconsin"	"55"	"2022"	"2022"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	2185	5892539	37.1
	"Wisconsin"	"55"	"2022"	"2022"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	14369	5892539	243.9
	"Wisconsin"	"55"	"2022"	"2022"	"Mental and behavioural disorders"	"F01-F99"	17451	5892539	296.2
	"Wisconsin"	"55"	"2022"	"2022"	"Diseases of the nervous system"	"G00-G98"	8445	5892539	143.3
	"Wisconsin"	"55"	"2022"	"2022"	"Diseases of the eye and adnexa"	"H00-H59"	59	5892539	1.0
	"Wisconsin"	"55"	"2022"	"2022"	"Diseases of the ear and mastoid process"	"H60-H95"	17	5892539	Unreliable
	"Wisconsin"	"55"	"2022"	"2022"	"Diseases of the circulatory system"	"I00-I99"	33731	5892539	572.4
	"Wisconsin"	"55"	"2022"	"2022"	"Diseases of the respiratory system"	"J00-J98"	15627	5892539	265.2
	"Wisconsin"	"55"	"2022"	"2022"	"Diseases of the digestive system"	"K00-K92"	5329	5892539	90.4
	"Wisconsin"	"55"	"2022"	"2022"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	737	5892539	12.5
	"Wisconsin"	"55"	"2022"	"2022"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1828	5892539	31.0
	"Wisconsin"	"55"	"2022"	"2022"	"Diseases of the genitourinary system"	"N00-N99"	6783	5892539	115.1
	"Wisconsin"	"55"	"2022"	"2022"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	21	5892539	0.4
	"Wisconsin"	"55"	"2022"	"2022"	"Certain conditions originating in the perinatal period"	"P00-P96"	220	5892539	3.7
	"Wisconsin"	"55"	"2022"	"2022"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	419	5892539	7.1
	"Wisconsin"	"55"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	9937	5892539	168.6
	"Wisconsin"	"55"	"2022"	"2022"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	7495	5892539	127.2
	"Wisconsin"	"55"	"2022"	"2022"	"Codes for special purposes"	"U00-U99"	3942	5892539	66.9
	"Wisconsin"	"55"	"2022"	"2022"	"External causes of morbidity and mortality"	"V01-Y89"	7976	5892539	135.4
	"Wisconsin"	"55"	"2022"	"2022"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Certain infectious and parasitic diseases"	"A00-B99"	4536	5892539	77.0
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Neoplasms"	"C00-D48"	14199	5892539	241.0
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	2189	5892539	37.1
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	13657	5892539	231.8
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Mental and behavioural disorders"	"F01-F99"	16237	5892539	275.6
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Diseases of the nervous system"	"G00-G98"	8441	5892539	143.2
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Diseases of the eye and adnexa"	"H00-H59"	43	5892539	0.7
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Diseases of the ear and mastoid process"	"H60-H95"	20	5892539	0.3
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Diseases of the circulatory system"	"I00-I99"	32627	5892539	553.7
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Diseases of the respiratory system"	"J00-J98"	14159	5892539	240.3
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Diseases of the digestive system"	"K00-K92"	5253	5892539	89.1
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	743	5892539	12.6
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1860	5892539	31.6
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Diseases of the genitourinary system"	"N00-N99"	6566	5892539	111.4
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	19	5892539	Unreliable
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Certain conditions originating in the perinatal period"	"P00-P96"	200	5892539	3.4
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	388	5892539	6.6
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	9529	5892539	161.7
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	7158	5892539	121.5
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Codes for special purposes"	"U00-U99"	1281	5892539	21.7
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"External causes of morbidity and mortality"	"V01-Y89"	7037	5892539	119.4
	"Wisconsin"	"55"	"2023 (provisional)"	"2023"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	578	5892539	9.8
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Certain infectious and parasitic diseases"	"A00-B99"	1787	5892539	30.3
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Neoplasms"	"C00-D48"	5609	5892539	95.2
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	916	5892539	15.5
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	5705	5892539	96.8
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Mental and behavioural disorders"	"F01-F99"	6268	5892539	106.4
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Diseases of the nervous system"	"G00-G98"	3455	5892539	58.6
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Diseases of the eye and adnexa"	"H00-H59"	21	5892539	0.4
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	5892539	Suppressed
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Diseases of the circulatory system"	"I00-I99"	13125	5892539	222.7
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Diseases of the respiratory system"	"J00-J98"	5891	5892539	100.0
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Diseases of the digestive system"	"K00-K92"	2103	5892539	35.7
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	302	5892539	5.1
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	804	5892539	13.6
	"Wisconsin"	"55"	"2024 (provisional and partial)"	"2024"	"Diseases of the genitourinary system"	"N00-N99"	2622	5892539	44.5
